objectID,ra,dec,total_votes,imgID,morphology,edgeon,spiral
587738197189722309,120.13907623291016,55.216400146484375,159,109601,smooth,no,no
587738197189853229,120.22186279296876,55.563106536865234,126,109604,smooth,no,no
587738197189918875,120.49601745605467,55.62173080444336,145,109611,smooth,no,no
587738197189984364,120.51651763916016,55.850887298583984,157,109612,smooth,no,no
587738197189984517,120.68107604980467,55.82252883911133,314,109613,features,no,spiral
587738197189984580,120.57715606689452,55.90687561035156,264,109615,features,no,spiral
587738197190049989,120.71251678466795,55.92562484741211,171,109616,smooth,no,no
587738197190050029,120.69930267333984,55.9868392944336,152,109617,features,yes,spiral
587738197190180997,120.99674987792967,56.19137954711914,223,109619,features,no,spiral
587725577498984562,262.2574157714844,60.089393615722656,358,10962,features,no,spiral
587738197190312039,121.23155212402344,56.47917175292969,274,109621,features,no,no
587738197190836510,122.54348754882812,57.4549446105957,195,109625,features,no,spiral
587738197191033175,122.90750122070312,57.93913269042969,251,109629,features,no,spiral
587725577499181249,262.5892639160156,59.639892578125,255,10963,features,no,spiral
587738197191098591,123.2430648803711,57.88362503051758,107,109633,smooth,no,no
587738197191164016,123.4458465576172,58.08049774169922,298,109636,features,no,spiral
587738197191164110,123.32180786132812,58.01050567626953,290,109638,features,no,spiral
587738197191229540,123.56423950195312,58.19971084594727,121,109639,smooth,no,no
587725577499246871,262.53521728515625,59.53181838989258,230,10964,features,no,spiral
587738197191295003,123.6865463256836,58.27985382080078,177,109644,features,no,no
587738197191295161,123.70050048828124,58.25015258789063,268,109646,features,no,spiral
587725577499312332,262.8234558105469,59.49263000488281,330,10965,features,no,spiral
587738197191295292,123.58992767333984,58.43437576293945,112,109652,smooth,no,no
587738197191360714,123.84754943847656,58.3944091796875,152,109654,smooth,no,no
587738197191426150,124.0629653930664,58.589725494384766,144,109655,smooth,no,no
587738197191426185,123.78533935546876,58.68249130249024,134,109656,smooth,no,no
587738197191557227,124.11627197265624,58.93904876708984,139,109659,smooth,no,no
587738197191753938,124.92095947265624,59.207122802734375,162,109662,features,yes,spiral
587738197192147134,125.6197509765625,59.96706008911133,149,109664,smooth,no,no
587738197192671362,127.09883880615234,60.88409805297852,132,109667,smooth,no,no
587738197192671384,126.9624252319336,60.93959045410156,137,109668,smooth,no,spiral
587738197192671423,127.19210052490234,60.91289138793945,154,109670,features,no,no
587738197192867993,127.6048812866211,61.28520584106445,145,109671,features,no,spiral
587738197193130003,128.24285888671875,61.80405426025391,223,109673,features,no,spiral
587738197193326833,129.1143798828125,62.12762069702149,206,109680,features,no,spiral
587738197193523410,129.79083251953125,62.44624328613281,152,109683,smooth,no,no
587738197193785576,130.21299743652344,62.99172592163086,130,109685,features,no,spiral
587738197194178687,131.6583709716797,63.632083892822266,126,109687,features,yes,no
587725577499771096,263.080810546875,58.41918563842773,148,10969,features,no,no
587738197194440807,132.59921264648438,64.0864486694336,203,109691,features,no,spiral
587738197194506331,132.9866485595703,64.2315444946289,246,109692,features,no,spiral
587738197194571906,133.0021209716797,64.42665100097656,147,109694,smooth,no,no
587738197194571948,132.9623260498047,64.3259506225586,119,109695,features,no,no
587738197194571969,132.95611572265625,64.35991668701172,135,109696,smooth,no,spiral
587725577499902345,263.5128479003906,58.0694580078125,162,10970,features,no,spiral
587738197194899641,134.0962677001953,64.96245574951172,170,109703,features,no,spiral
587738197195358393,136.03526306152344,65.68852233886719,242,109704,features,no,spiral
587738197195948179,138.24179077148438,66.5888900756836,206,109709,features,no,spiral
587725577500426451,263.7815246582031,56.94913101196289,195,10971,smooth,no,no
587738197196013699,138.61944580078125,66.66712188720703,317,109710,features,no,spiral
587738197196210345,139.5093994140625,67.02450561523438,134,109711,smooth,no,no
587738197196275914,139.83255004882812,67.06110382080078,115,109712,features,no,spiral
587738197196669088,141.55340576171875,67.71894836425781,132,109713,smooth,no,no
587738197196800085,141.7895050048828,67.89967346191406,145,109714,smooth,no,spiral
587738197196996723,142.6195068359375,68.23411560058594,174,109715,features,yes,spiral
587738197197521041,145.2618865966797,68.97528076171875,198,109720,features,no,spiral
587738197197914244,147.3517608642578,69.54825592041016,191,109722,features,no,spiral
587738197198045277,147.99832153320312,69.6829605102539,118,109723,smooth,no,no
587738197198110960,148.6778564453125,69.77642059326172,139,109725,features,no,no
587738197198241880,149.3603973388672,69.87950897216797,208,109726,features,no,spiral
587738371132817508,120.79644775390624,19.259737014770508,165,109728,smooth,no,no
587725577500688639,264.0375061035156,56.31333541870117,161,10973,features,yes,no
587738371133341996,121.7993621826172,19.94184112548828,328,109736,features,no,spiral
587738371133735298,122.6771240234375,20.47806930541992,145,109738,smooth,no,no
587738371134128372,123.47337341308594,20.959423065185547,147,109739,features,no,no
587738371134390630,123.98772430419922,21.362897872924805,312,109741,features,no,spiral
587738371134718207,124.6802749633789,21.713123321533203,173,109744,features,no,spiral
587738371134783549,124.77125549316406,21.791400909423828,436,109745,features,no,spiral
587738371134849402,124.95152282714844,21.971118927001957,182,109746,features,no,spiral
587738371135176991,125.6105499267578,22.319250106811523,125,109748,smooth,no,no
587738371135635797,126.58792114257812,22.89969825744629,161,109749,features,yes,no
587725577500950868,264.4588623046875,55.79512405395508,182,10975,smooth,no,spiral
587738371135832417,127.04576110839844,23.072572708129883,132,109752,smooth,no,no
587738371135897823,127.01022338867188,23.21791648864746,296,109753,features,no,spiral
587738371136815316,129.01992797851562,24.225194931030277,172,109754,features,no,spiral
587738371136815386,129.0111846923828,24.392189025878903,170,109755,features,no,spiral
587738371136880915,129.24842834472656,24.423023223876957,144,109756,smooth,no,no
587738371667722857,116.80855560302734,17.009733200073242,156,109759,smooth,no,no
587725577501016295,264.57086181640625,55.70050048828125,135,10976,features,no,spiral
587738371667788441,116.94799041748048,17.07126235961914,354,109760,features,no,spiral
587738371667919334,117.15003967285156,17.103261947631836,167,109761,features,no,spiral
587738371667919367,117.10646057128906,17.174625396728516,176,109762,features,no,spiral
587738371668050146,117.4316177368164,17.397125244140625,249,109764,features,no,spiral
587738371668247237,117.84149169921876,17.526065826416016,187,109767,features,no,spiral
587738371668247341,117.77598571777344,17.673799514770508,337,109768,features,no,spiral
587738371668377725,118.08251190185548,17.702877044677734,271,109770,features,no,spiral
587738371668509176,118.34656524658205,18.006874084472656,145,109771,smooth,no,no
587738371668574791,118.48165130615234,18.098413467407227,179,109772,features,no,spiral
587738371668640250,118.61582946777344,18.17316246032715,186,109774,features,no,spiral
587738371668705405,118.60562133789062,18.30992889404297,249,109775,features,no,spiral
587738371668902110,119.09638214111328,18.534343719482425,233,109778,features,no,spiral
587738371668902277,119.0397720336914,18.49580383300781,145,109779,smooth,no,no
587725577501016333,264.4866027832031,55.64978790283203,162,10978,smooth,no,spiral
587738371668967883,119.16438293457033,18.623056411743164,147,109781,smooth,no,spiral
587738371669033305,119.22274780273438,18.710636138916016,341,109784,features,no,spiral
587738371669426269,120.042236328125,19.234331130981445,204,109786,features,no,spiral
587738371669557723,120.40222930908205,19.365476608276367,142,109787,features,no,no
587738371669950817,121.137451171875,19.85123443603516,279,109789,features,no,spiral
587738371670147284,121.54930114746094,20.18671989440918,182,109791,features,no,no
587738371670212785,121.7349090576172,20.168325424194336,152,109794,smooth,no,no
587738371670212940,121.5935516357422,20.255447387695312,135,109795,smooth,no,no
587738371670212958,121.62809753417967,20.24197006225586,331,109796,features,no,spiral
587738371670475003,122.13567352294922,20.537353515625,355,109798,features,no,spiral
587738371670671603,122.6354522705078,20.90569496154785,138,109799,smooth,no,spiral
587722983362199556,206.220458984375,0.0889625772833824,273,1098,features,no,spiral
587738371670671737,122.53086853027344,20.927875518798828,146,109800,smooth,no,spiral
587738371670802450,122.71973419189452,21.061891555786133,327,109801,features,no,spiral
587738371670802516,122.78128814697266,21.04769897460937,158,109802,smooth,no,no
587738371671130200,123.4371337890625,21.47278213500977,130,109807,features,no,spiral
587725577501343876,264.7333374023437,54.90180969238281,369,10981,features,no,spiral
587738371671326907,124.00272369384766,21.67608642578125,128,109811,smooth,no,no
587738371671457847,124.1763687133789,21.797609329223636,150,109812,features,no,no
587738371671523710,124.36357879638672,21.87241744995117,156,109817,features,no,spiral
587738371671654711,124.62501525878906,22.05411529541016,182,109818,features,no,spiral
587725577501540704,265.0315856933594,54.43339157104492,172,10982,features,no,spiral
587738371671785876,124.8361587524414,22.38425064086914,180,109820,smooth,no,spiral
587738371671851241,124.99523162841795,22.44485664367676,149,109821,smooth,no,no
587738371672113399,125.47610473632812,22.64130973815918,273,109822,features,no,spiral
587738371672244439,125.75439453125,22.78409194946289,145,109825,smooth,no,no
587725577501606022,265.0594787597656,54.33835983276367,117,10983,features,no,no
587738371672768771,126.8741455078125,23.469633102416992,189,109831,features,no,spiral
587738371672899768,127.177490234375,23.752540588378903,153,109832,smooth,no,no
587738371673096454,127.59016418457033,23.92351531982422,150,109834,smooth,no,no
587738371673161979,127.68602752685548,24.05074691772461,237,109835,features,no,spiral
587738371673162049,127.75411987304688,24.06678771972656,137,109836,smooth,no,no
587738371673489719,128.47366333007812,24.40412139892578,248,109838,features,no,spiral
587725577501606221,264.98199462890625,54.329044342041016,150,10984,smooth,no,no
587738371673620708,128.6964111328125,24.48207664489746,153,109840,smooth,no,spiral
587738371673751806,129.00453186035156,24.71131706237793,171,109841,smooth,no,spiral
587738371673817375,129.09556579589844,24.84589385986328,168,109844,smooth,no,no
587738371673817387,129.13575744628906,24.78643035888672,154,109845,features,no,spiral
587738372204593881,116.5407257080078,17.34249496459961,322,109847,features,no,spiral
587725577501671724,264.9731140136719,54.1627311706543,123,10985,smooth,no,no
587738372204855552,117.06617736816406,17.602174758911133,243,109851,features,no,spiral
587738372204920905,117.17745208740234,17.58074188232422,149,109853,smooth,no,no
587738372204987086,117.33892059326172,17.848358154296875,266,109855,features,no,spiral
587725577501802785,265.07080078125,53.839134216308594,322,10986,features,no,spiral
587738372205379693,118.06145477294922,18.25252914428711,396,109862,features,no,spiral
587738372205445274,118.16878509521484,18.40879249572754,142,109865,smooth,no,no
587738372205445609,118.16985321044922,18.37456321716309,331,109866,features,no,spiral
587738372205445777,118.2875518798828,18.393400192260746,179,109867,features,no,spiral
587738372205641744,118.49105072021484,18.64441680908203,141,109869,smooth,no,no
587738372205903958,119.07521057128906,18.95880889892578,245,109879,features,no,spiral
587738372205969672,119.21735382080078,19.16848564147949,253,109882,features,no,spiral
587738372206297541,119.8913345336914,19.581254959106445,152,109888,features,yes,spiral
587725578033234118,259.6201477050781,65.93525695800781,119,10989,features,no,no
587738372206690619,120.55939483642578,20.062990188598636,133,109893,smooth,no,spiral
587738372206755991,120.81192016601562,20.11616516113281,244,109898,features,no,spiral
587725578033234156,259.5273742675781,66.06180572509766,239,10990,features,no,spiral
587738372206756154,120.67269897460938,20.202831268310547,138,109900,features,no,spiral
587738372206887206,121.05303192138672,20.367130279541016,140,109903,smooth,no,no
587738372207149218,121.56912994384766,20.636524200439453,181,109908,features,no,spiral
587725578033299743,259.863037109375,65.88214111328125,227,10991,features,no,spiral
587738372207411651,122.17131805419922,21.00523567199707,164,109911,smooth,no,no
587738372207542571,122.32454681396484,21.14741325378418,172,109912,smooth,no,spiral
587738372207542656,122.34626770019533,21.26285743713379,164,109914,smooth,no,no
587738372207608158,122.54640197753906,21.255598068237305,228,109915,features,no,spiral
587738372208329042,123.93082427978516,22.24966049194336,144,109917,features,no,spiral
587738372208525316,124.24932861328124,22.430004119873047,211,109918,features,no,spiral
587738372208525591,124.32254028320312,22.3807373046875,138,109919,features,no,spiral
587738372208722303,124.7253875732422,22.79578971862793,167,109920,smooth,no,no
587738372208722318,124.76673126220705,22.75121688842773,166,109921,features,no,spiral
587738372208787778,124.84031677246094,22.80494499206543,169,109922,features,no,spiral
587738372208787892,124.88114166259766,22.856922149658203,178,109923,smooth,no,spiral
587738372208984435,125.28507995605467,23.10693359375,185,109927,features,no,spiral
587738372209049989,125.40559387207033,23.191312789916992,145,109931,smooth,no,no
587738372209181060,125.78640747070312,23.250762939453125,427,109933,features,no,spiral
587738372209312109,126.05250549316406,23.428220748901367,129,109934,features,no,no
587738372209312120,125.9444808959961,23.58931541442871,161,109935,smooth,no,no
587738372209377548,126.0435791015625,23.631267547607425,171,109936,features,no,no
587738372209574067,126.4051742553711,23.826393127441406,246,109938,features,no,spiral
587738372209574102,126.48394012451172,23.77472686767578,153,109939,smooth,no,spiral
587738372209639621,126.6051025390625,23.778995513916016,235,109941,features,no,spiral
587738372209639668,126.54940795898438,23.939041137695312,152,109942,features,no,no
587738372210098288,127.64144897460938,24.38072204589844,149,109944,smooth,no,no
587738372210360445,128.20724487304688,24.806371688842773,133,109948,smooth,no,no
587738372210360563,128.1821746826172,24.784284591674805,364,109950,features,no,spiral
587738372210557186,128.58584594726562,24.947120666503903,192,109951,features,no,spiral
587738372741792284,116.89737701416016,17.985437393188477,129,109960,smooth,no,no
587738372741792367,116.89324951171876,18.04938507080078,375,109962,features,no,spiral
587738372741792473,116.96775817871094,18.073999404907227,302,109963,features,no,spiral
587738372741792479,116.92911529541016,18.124834060668945,156,109964,features,yes,no
587738372741923246,117.1532974243164,18.18548011779785,158,109967,features,yes,spiral
587738372742709743,118.70962524414062,19.312971115112305,168,109976,features,no,spiral
587738372742775310,118.8836441040039,19.354576110839844,137,109977,smooth,no,no
587738372742840329,118.81697845458984,19.49188995361328,134,109978,smooth,no,spiral
587725578033758416,260.27154541015625,64.85186767578125,141,10998,smooth,no,no
587738372742840767,118.96957397460938,19.412425994873047,138,109980,smooth,no,no
587738372742840825,118.99494171142578,19.437414169311523,161,109981,smooth,no,spiral
587738372742840827,118.98644256591795,19.45293617248535,136,109982,features,no,spiral
587738372742905911,119.02780151367188,19.51931953430176,151,109983,smooth,no,no
587738372743037445,119.40711212158205,19.64622688293457,134,109985,features,no,spiral
587738372743037495,119.43466186523438,19.681787490844727,145,109987,features,no,spiral
587738372743102989,119.4171142578125,19.88691520690918,320,109989,features,no,spiral
587738372743168289,119.5722198486328,19.78282928466797,129,109990,smooth,no,no
587738372743233652,119.72093200683594,19.906465530395508,143,109991,smooth,no,spiral
587738372743233962,119.77056121826172,19.8908634185791,217,109992,features,no,spiral
587738372743430517,120.09194946289062,20.216516494750977,334,109994,features,no,spiral
587738372743496003,120.27238464355467,20.372671127319336,320,109995,features,no,spiral
587738372743888974,120.99083709716795,20.80944061279297,314,109999,features,no,spiral
587722981741756545,183.82603454589844,-1.1098486185073853,148,11,features,no,no
587722981748768912,199.83860778808597,-1.140303134918213,205,110,features,no,spiral
587722983362199637,206.30194091796875,0.1081109791994094,149,1100,smooth,no,spiral
587738372743954885,121.16571044921876,20.991436004638672,129,110001,smooth,no,no
587738372744544530,122.28011322021484,21.678281784057617,208,110003,features,no,spiral
587738372744675519,122.68397521972656,21.82159996032715,358,110005,features,no,spiral
587738372744872295,123.0344696044922,22.109769821166992,296,110008,features,no,spiral
587725578033955025,260.7764587402344,64.51641845703125,209,11001,features,no,spiral
587738372745265494,123.75314331054688,22.723358154296875,146,110012,smooth,no,spiral
587738372745330981,123.84293365478516,22.729310989379883,153,110014,features,no,no
587738372745331043,123.93721771240234,22.65726661682129,210,110015,features,no,spiral
587738372745527527,124.32020568847656,23.08640480041504,140,110017,smooth,no,no
587738372745527587,124.26363372802734,22.984590530395508,131,110018,features,no,no
587738372745527646,124.3832550048828,22.88806915283203,148,110019,smooth,no,no
587725578033955095,260.70587158203125,64.4028091430664,151,11002,smooth,no,spiral
587738372745593192,124.54859161376952,23.06653213500977,288,110021,features,no,spiral
587738372745658706,124.63414764404295,23.118247985839844,190,110023,features,no,spiral
587738372745658727,124.58181762695312,23.216495513916016,155,110024,features,no,no
587738372745789754,124.8292236328125,23.313194274902344,178,110026,features,no,spiral
587738372745789775,124.8651351928711,23.29935073852539,148,110027,smooth,no,spiral
587738372745855316,124.9734115600586,23.45252799987793,129,110030,smooth,no,no
587738372745920589,125.1527862548828,23.407567977905277,146,110031,smooth,no,no
587738372745920812,125.11321258544922,23.488325119018555,127,110032,smooth,no,spiral
587738372745986338,125.20347595214844,23.616039276123047,163,110034,smooth,no,no
587738372746051629,125.3191375732422,23.69970703125,291,110035,features,no,spiral
587738372746445138,126.27645111083984,24.204349517822266,249,110037,features,no,spiral
587738372746707130,126.76600646972656,24.43096351623535,169,110038,features,no,spiral
587738372746707142,126.74259185791016,24.484283447265625,143,110039,smooth,no,no
587738372746772635,126.85075378417967,24.61014175415039,251,110041,features,no,spiral
587738372746838166,127.0643081665039,24.63917350769043,137,110044,smooth,no,no
587738372746838221,127.11851501464844,24.642915725708008,245,110045,features,no,spiral
587738372746838322,127.06961059570312,24.514434814453125,265,110046,features,no,spiral
587738372746838399,127.10575103759766,24.623050689697266,205,110047,smooth,no,no
587738372746903624,127.2398910522461,24.618371963500977,238,110051,features,no,spiral
587738372746903756,127.110107421875,24.74355125427246,297,110052,features,no,spiral
587738372746903800,127.15264129638672,24.75286293029785,330,110054,features,no,spiral
587738372747034792,127.41849517822266,24.909103393554688,190,110055,features,no,spiral
587738372747100409,127.65835571289062,24.90450859069824,287,110056,features,no,spiral
587738372747428127,128.32203674316406,25.357744216918945,252,110057,features,no,spiral
587738409248096311,142.1748809814453,10.20327854156494,195,110060,features,no,no
587738409248882814,143.99740600585938,10.526464462280272,151,110066,features,no,no
587738409249013908,144.25018310546875,10.554292678833008,156,110067,smooth,no,spiral
587738409249079436,144.39425659179688,10.615338325500488,263,110068,features,no,spiral
587725578034348280,261.5099792480469,63.57028198242188,171,11007,features,no,spiral
587738409249538061,145.4111785888672,10.769530296325684,162,110071,features,no,no
587738409249603719,145.64556884765625,10.723064422607422,207,110073,features,no,spiral
587738409249800318,146.08387756347656,10.825361251831056,275,110076,features,no,spiral
587738409250062464,146.6277313232422,10.867491722106934,165,110078,smooth,no,no
587738409250127962,146.84327697753906,10.948826789855955,178,110081,features,no,no
587738409250128117,146.89596557617188,10.956881523132324,156,110082,smooth,no,spiral
587738409250324588,147.25936889648438,11.078131675720217,219,110087,features,no,spiral
587725578034544932,261.55731201171875,63.101661682128906,125,11009,smooth,no,no
587738409250652267,147.97987365722656,11.141992568969728,164,110092,smooth,no,no
587738409250652323,148.07638549804688,11.199212074279783,148,110093,smooth,no,no
587738409250717869,148.25057983398438,11.1658353805542,145,110094,smooth,no,no
587738409250848865,148.4208526611328,11.20571994781494,330,110097,features,no,spiral
587738409251307668,149.61819458007812,11.3025541305542,150,110101,smooth,no,no
587738409251373265,149.73814392089844,11.379172325134276,170,110102,smooth,no,no
587738409251438756,149.8842010498047,11.489802360534668,144,110106,smooth,no,spiral
587738409251438768,149.90814208984375,11.497151374816896,161,110107,features,no,spiral
587725578035331138,262.5224609375,61.38520050048828,193,11011,features,no,spiral
587738409251504378,150.07020568847656,11.465564727783203,144,110115,smooth,no,no
587738409251700848,150.45106506347656,11.420758247375488,144,110119,smooth,no,no
587725578035790049,263.2328796386719,60.39023971557617,148,11012,smooth,no,no
587738409251897473,150.88504028320312,11.54842472076416,175,110122,smooth,no,no
587738409253142723,153.83079528808594,11.924914360046388,218,110129,features,no,spiral
587725578035790063,263.2583312988281,60.36722183227539,137,11013,smooth,no,no
587738409253208193,153.9602508544922,11.91404628753662,287,110130,features,no,spiral
587738409253273803,154.15443420410156,11.942055702209473,180,110131,features,no,no
587738409253404785,154.3818817138672,12.02109718322754,255,110133,features,no,spiral
587738409253470452,154.57281494140625,12.156245231628418,155,110135,features,no,spiral
587738409253535893,154.7313995361328,11.986096382141112,163,110136,smooth,no,spiral
587738409253601289,154.77993774414062,12.025221824645996,139,110137,smooth,no,no
587738409253666897,154.92996215820312,12.098681449890137,145,110138,smooth,no,no
587738409253732487,155.2218780517578,12.130249977111816,141,110139,smooth,no,no
587725578035790071,263.1522827148437,60.34522247314453,131,11014,smooth,no,no
587738409253798047,155.3017578125,12.206292152404783,136,110140,smooth,no,no
587738409253798068,155.3203125,12.216729164123535,147,110143,smooth,no,no
587738409253798077,155.3439483642578,12.060978889465332,161,110144,smooth,no,no
587738409253798118,155.356201171875,12.232101440429688,123,110146,smooth,no,no
587738409253994578,155.78993225097656,12.239511489868164,234,110151,features,no,spiral
587738409253994623,155.7004852294922,12.136981964111328,237,110153,features,no,spiral
587738409253994630,155.7027130126953,12.298357963562012,155,110154,features,no,no
587738409254125621,156.05799865722656,12.224915504455566,322,110159,features,no,spiral
587738409254322279,156.4676513671875,12.375081062316896,143,110161,smooth,no,no
587738409254387844,156.65809631347656,12.315399169921877,148,110162,features,no,spiral
587738409254649985,157.24569702148438,12.450839042663574,374,110166,features,no,spiral
587738409254715525,157.49111938476562,12.357086181640623,346,110168,features,no,spiral
587738409254781053,157.576416015625,12.372056007385254,161,110169,smooth,no,spiral
587738409254846563,157.6857147216797,12.401399612426758,132,110172,smooth,no,no
587738409254912121,157.90695190429688,12.567191123962402,149,110175,smooth,no,no
587738409255043141,158.2470245361328,12.462191581726074,132,110176,smooth,no,no
587738409255108717,158.3502960205078,12.588727951049805,145,110177,smooth,no,no
587738409255174234,158.47703552246094,12.480302810668944,139,110178,features,no,spiral
587738409255239796,158.6183319091797,12.629396438598633,232,110182,features,no,spiral
587738409255305334,158.7216033935547,12.605862617492676,141,110185,features,no,no
587738409255632899,159.53082275390625,12.675010681152344,141,110193,smooth,no,no
587738409255633035,159.62188720703125,12.761651039123535,131,110194,smooth,no,spiral
587738409255698576,159.68447875976562,12.602568626403809,147,110195,features,no,spiral
587738409255698620,159.76956176757812,12.680005073547363,195,110197,features,no,spiral
587738409256026246,160.5370330810547,12.665772438049316,353,110199,features,no,spiral
587722983362199885,206.3405914306641,0.0290046203881502,146,1102,smooth,no,no
587725578036117753,263.4068908691406,59.64229965209961,215,11020,features,no,spiral
587738409256091825,160.69619750976562,12.726526260375977,156,110202,smooth,no,spiral
587738409256157213,160.7679901123047,12.865225791931152,287,110204,features,no,spiral
587738409256157323,160.75799560546875,12.841733932495115,151,110205,features,no,no
587738409256157352,160.80966186523438,12.721565246582031,165,110208,features,no,no
587738409256222846,160.887451171875,12.732815742492676,154,110209,smooth,no,no
587725578036183361,263.4071350097656,59.4977912902832,347,11021,features,no,spiral
587738409256222862,160.91770935058594,12.782639503479004,136,110210,smooth,no,no
587738409256222877,160.9603271484375,12.719139099121094,157,110211,features,no,no
587738409256222888,160.974853515625,12.75392723083496,135,110212,smooth,no,no
587738409256550494,161.68020629882812,12.918499946594238,300,110214,features,no,spiral
587725578036379714,263.96295166015625,59.09515380859375,238,11022,features,no,spiral
587738409256812571,162.24505615234375,13.016276359558104,298,110220,features,no,spiral
587738409257271464,163.4073486328125,12.974735260009766,139,110225,smooth,no,no
587738409257402498,163.65382385253906,13.074237823486328,125,110228,features,no,spiral
587738409257402507,163.67340087890625,13.114526748657228,209,110229,features,no,spiral
587725578036445267,263.6908874511719,58.93755722045898,129,11023,smooth,no,no
587738409257468018,163.77809143066406,13.020062446594238,159,110230,features,no,spiral
587738409257599128,164.17575073242188,13.14120864868164,137,110232,features,yes,no
587738409257861233,164.769287109375,13.176190376281738,221,110233,features,no,spiral
587738409257992232,165.0337371826172,13.202880859375,187,110234,features,no,spiral
587738409257992277,165.09518432617188,13.165423393249512,309,110235,features,no,spiral
587738409257992342,165.03936767578125,13.171984672546388,150,110236,features,no,spiral
587738409258188891,165.46133422851562,13.282499313354492,195,110237,features,no,spiral
587738409258254466,165.693359375,13.325603485107422,265,110239,features,no,spiral
587738409258647615,166.65257263183594,13.32839298248291,294,110240,features,no,spiral
587738409258778707,166.8871307373047,13.420772552490234,297,110246,features,no,spiral
587738409259040831,167.4866943359375,13.458009719848633,345,110249,features,no,spiral
587725578037035262,264.32647705078125,57.585208892822266,129,11025,smooth,no,no
587738409259106478,167.64083862304688,13.461400032043455,143,110251,smooth,no,no
587738409259171984,167.74798583984375,13.501180648803713,242,110252,features,no,spiral
587738409259172049,167.86497497558594,13.485674858093262,125,110253,smooth,no,no
587738409259303015,168.19479370117188,13.400360107421877,107,110255,smooth,no,no
587738409259303204,168.19863891601562,13.52042293548584,145,110260,smooth,no,spiral
587738409259368479,168.26211547851562,13.438334465026855,157,110261,smooth,no,no
587738409259368552,168.356689453125,13.353200912475586,294,110263,features,no,spiral
587738409259368615,168.22708129882812,13.435836791992188,148,110265,smooth,no,no
587738409259630699,168.92578125,13.554439544677734,132,110268,smooth,no,spiral
587738409260089482,170.0137176513672,13.47415256500244,225,110273,features,no,spiral
587738409260875984,171.86106872558594,13.770564079284668,154,110279,smooth,no,spiral
587738409261072497,172.28074645996094,13.71680736541748,132,110281,smooth,no,no
587738409261269058,172.75462341308594,13.761009216308594,250,110282,features,no,spiral
587738409261269115,172.74282836914062,13.784112930297852,146,110283,features,no,spiral
587738409261400158,173.03504943847656,13.814099311828612,132,110284,smooth,no,no
587738409261662281,173.61695861816406,13.714910507202148,140,110287,features,no,spiral
587738409261727816,173.8721923828125,13.840258598327637,177,110291,features,no,spiral
587738409261727833,173.89735412597656,13.68144416809082,156,110292,features,no,no
587738409261727879,173.7931671142578,13.758393287658691,157,110293,smooth,no,no
587738409261727923,173.84803771972656,13.750969886779783,129,110295,smooth,no,no
587738409261727959,173.89321899414062,13.805262565612791,132,110296,smooth,no,no
587738409261793346,174.014892578125,13.721301078796388,133,110298,smooth,no,no
587738409261793417,173.92230224609375,13.728109359741213,138,110299,smooth,no,spiral
587738409261924506,174.26397705078125,13.83985996246338,138,110301,features,no,spiral
587738409261990059,174.4957275390625,13.736199378967283,127,110302,features,no,no
587738409262186587,174.91883850097656,13.825458526611328,120,110305,smooth,no,no
587738409262383129,175.2858123779297,13.781160354614258,191,110307,features,no,spiral
587738409784574167,141.214599609375,10.444825172424316,369,110308,features,no,spiral
587725578037297460,264.79150390625,57.024295806884766,160,11031,features,no,spiral
587738409784705170,141.42843627929688,10.529257774353027,175,110311,features,no,no
587738409784967345,142.09609985351562,10.564661026000977,192,110314,features,no,no
587738409785032975,142.32591247558594,10.598190307617188,164,110317,smooth,no,no
587738409785098410,142.33880615234375,10.7119140625,189,110318,smooth,no,spiral
587738409785163957,142.56143188476562,10.588096618652344,290,110322,features,no,spiral
587738409785360425,142.93821716308594,10.705227851867676,155,110324,smooth,no,no
587738409785491603,143.26426696777344,10.814602851867676,240,110326,features,no,spiral
587725578037362875,264.6625671386719,56.82429122924805,368,11033,features,no,spiral
587738409785557168,143.4475555419922,10.811769485473633,378,110330,features,no,spiral
587738409785819341,144.0199432373047,10.809497833251951,330,110333,features,no,spiral
587738409785819378,144.0404052734375,10.883599281311035,213,110335,features,no,spiral
587738409785819398,144.04229736328125,10.91090202331543,184,110336,smooth,no,no
587738409785819432,144.04641723632812,10.973503112792969,175,110337,smooth,no,spiral
587725578037362974,264.88885498046875,56.93842315673828,319,11034,features,no,spiral
587738409785884827,144.136474609375,10.93100929260254,168,110342,features,no,no
587738409786147010,144.84579467773438,10.986845016479492,293,110344,features,no,spiral
587738409786343668,145.33375549316406,11.038043975830078,339,110346,features,no,spiral
587725578037362997,264.8939819335937,56.896705627441406,211,11035,features,no,spiral
587738409786474628,145.62530517578125,11.090577125549316,239,110350,features,no,spiral
587738409786540169,145.654296875,11.207643508911133,256,110351,features,no,spiral
587738409786736787,146.16162109375,11.268548965454102,176,110354,features,no,spiral
587738409786933279,146.5692138671875,11.2651948928833,196,110355,features,no,spiral
587738409787064419,146.9379119873047,11.276161193847656,198,110359,features,yes,no
587725578037428406,264.8211975097656,56.70448684692383,251,11036,features,no,spiral
587738409787130038,147.11553955078125,11.45272445678711,432,110360,features,no,spiral
587738409787457713,147.87570190429688,11.62250518798828,221,110364,features,no,spiral
587738409787523179,147.9026336669922,11.603263854980469,140,110365,smooth,no,no
587738409787588702,148.09368896484375,11.478233337402344,138,110366,smooth,no,no
