objectID,ra,dec,total_votes,p_smooth,p_features,p_artifact,p_edgeon_yes,p_edgeon_no,p_spiral,p_no_spiral,imgID,morphology,edgeon,spiral
587738195037258156,114.13001251220705,44.51500701904297,176,0.0,0.9760000109672546,0.003000000026077,0.0004568854749602,0.9764344076629864,0.999921355035508,4.1288935151722015e-09,108661,features,no,spiral
587738195037651135,114.64704132080078,45.22230529785156,145,0.8130000233650208,0.0890000015497207,0.0149999996647238,0.0,1.0,0.0,1.0,108664,smooth,no,no
587738195037651152,114.7092056274414,45.20769500732422,141,0.8410000205039978,0.0489999987185001,0.0419999994337558,0.0,1.0,0.0,1.0,108665,smooth,no,no
587738195037782383,114.96692657470705,45.540992736816406,170,0.0130000002682209,0.9570000171661376,0.0240000002086162,0.0,1.0,0.969325444248162,1.9724693945326976e-05,108666,features,no,spiral
587738195037978911,115.12918090820312,45.93208312988281,158,0.0240000002086162,0.9639999866485596,0.0,0.0,1.0,0.8573067511289547,0.117518909777989,108667,features,no,spiral
587725576961523930,260.9682006835937,61.3760871887207,174,0.0270000007003545,0.9459999799728394,0.0379999987781047,0.0,1.0,0.9807676557136316,0.0020466646649301,10867,features,no,spiral
587738195039092925,116.80048370361328,48.27935409545898,129,0.9089999794960022,0.0439999997615814,0.0,0.0,1.0,0.0,1.0,108672,smooth,no,no
587738195039093093,116.93482208251952,48.22289276123047,292,0.0750000029802322,0.925000011920929,0.0,0.0829999968409538,0.9169999957084656,0.8820000290870667,0.1180000007152557,108673,features,no,spiral
587738195039617340,117.8038330078125,49.2746696472168,151,0.890999972820282,0.6389999985694885,0.0,0.0294062148636919,0.8846386932154252,0.9836393938964928,1.3632582917834642e-05,108677,smooth,no,spiral
587725576961654911,260.8636779785156,60.991310119628906,121,0.8050000071525574,0.0489999987185001,0.1469999998807907,0.0,1.0,0.0,1.0,10868,smooth,no,no
587738195039945012,118.27243041992188,49.95563888549805,270,0.0230000000447034,0.9760000109672546,0.0,0.0191123248640691,0.9458241309119336,0.9995174633142072,3.7921003020791185e-10,108680,features,no,spiral
587738195040075876,118.4234390258789,50.22280883789063,249,0.1430000066757202,0.8289999961853027,0.0289999991655349,0.0,1.0,0.930999994277954,0.0689999982714653,108683,features,no,spiral
587738195040075984,118.54205322265624,50.12430191040039,138,0.8040000200271606,0.1049999967217445,0.0769999995827674,0.0,1.0,1.0,0.0,108684,smooth,no,spiral
587738195040206958,118.68830108642578,50.48194122314453,212,0.0,0.9789999723434448,0.0189999993890523,0.0112652701139705,0.9400268395216131,0.9991753553356132,1.1160140906470902e-11,108686,features,no,spiral
587738195040207141,118.82801818847656,50.42512130737305,187,0.0049999998882412,0.9710000157356262,0.2860000133514404,0.0046952594237243,0.9702748620103202,0.9892418666259876,2.9499652103954744e-05,108687,features,no,spiral
587738195040272662,118.91425323486328,50.48919296264648,179,0.0680000036954879,0.902999997138977,0.0260000005364418,0.0171179425071261,0.9559085157179856,0.8586418922342328,0.1012732239056975,108690,features,no,spiral
587738195040272733,118.93650817871094,50.59731674194336,201,0.0,1.0,0.0489999987185001,5.586562198213327e-05,0.9818814753489128,0.9999989533386214,9.95988534579344e-40,108691,features,no,spiral
587738195040403742,119.17943572998048,50.83827972412109,161,0.828000009059906,0.0829999968409538,0.0900000035762786,0.0,1.0,0.0,1.0,108692,smooth,no,no
587738195040469060,119.089111328125,51.0048828125,147,0.8289999961853027,0.1669999957084655,0.0160000007599592,0.0,1.0,0.0,1.0,108694,smooth,no,no
587738195040469164,119.27017974853516,50.90375518798828,277,0.0,0.9990000128746032,0.0,4.9199332545756585e-05,0.9883757932961116,0.9926776611141576,0.0039060978697274,108695,features,no,spiral
587738195040534747,119.4243392944336,51.09769058227539,246,0.1140000000596046,0.8420000076293945,0.0,0.0,1.0,0.97659101134015,0.0031516288595176,108699,features,no,spiral
587725576961982510,261.48248291015625,60.33944320678711,141,0.9049999713897704,0.0710000023245811,0.0240000002086162,0.0,1.0,0.0,1.0,10870,smooth,no,no
587738195040665790,119.61780548095705,51.24482345581055,177,0.0209999997168779,0.9739999771118164,0.0,0.9541984117073872,0.1833147015317442,0.0,1.0,108703,features,yes,no
587738195040796886,119.65802764892578,51.62731552124024,224,0.1309999972581863,0.8949999809265137,0.0040000001899898,0.0,1.0,0.9327952688237654,0.0356791005899761,108705,features,no,spiral
587738195040862528,119.91014099121094,51.792362213134766,369,0.0,0.9940000176429749,0.0320000015199184,0.0027734394405706,0.9860365656761512,1.0,0.0,108706,features,no,spiral
587738195041124438,120.39717864990234,52.27381896972656,159,0.9020000100135804,0.0769999995827674,0.0,0.0,1.0,0.8284275806189153,0.0003102412343613,108711,smooth,no,spiral
587738195041190148,120.51422119140624,52.40078353881836,160,0.0,1.0,0.0020000000949949,0.9501325248669426,0.1777853135864333,1.0,0.0,108714,features,yes,spiral
587738195041321244,120.7948989868164,52.70142364501953,149,0.8410000205039978,0.2860000133514404,0.0,0.099805019559823,0.8951467414480605,0.9232980358569876,0.1509730766325227,108716,smooth,no,spiral
587738195041517837,121.11766815185548,53.04297256469727,240,0.0,0.9980000257492064,0.032999999821186,0.000225153059019,0.9745526028358432,0.99993158708076,1.0148184606911995e-09,108717,features,no,spiral
587738195041910972,121.8029327392578,53.77847671508789,137,0.8999999761581421,0.0769999995827674,0.0,0.0,1.0,0.0,1.0,108720,smooth,no,no
587738195042042110,122.27793884277344,54.009071350097656,257,0.0,0.9959999918937684,0.0010000000474974,8.851755210865054e-05,0.9875955607083934,0.998100102093006,1.539003641096923e-06,108722,features,no,spiral
587738195042107538,122.40476989746094,54.082969665527344,239,0.0,1.0,0.0,0.0088441077766591,0.9673710316485968,1.0,0.0,108723,features,no,spiral
587738195042369705,122.71219635009766,54.66719436645508,156,0.8289999961853027,0.6589999794960022,0.0010000000474974,0.0,1.0,0.0,1.0,108726,smooth,no,no
587738195042369846,123.01152801513672,54.699337005615234,130,0.0509999990463256,0.8840000033378601,0.0299999993294477,0.0227638094437568,0.9194061188847836,0.9626498639481162,0.0029933409784898,108728,features,no,spiral
587738195042435091,122.8670425415039,54.79842758178711,276,0.0,0.996999979019165,0.0010000000474974,0.0295192450905631,0.9686063501999872,1.0,0.0,108729,features,no,spiral
587738195042631864,123.5555648803711,55.06756591796875,142,0.8009999990463257,0.1500000059604644,0.0450000017881393,0.0,1.0,0.0,1.0,108734,smooth,no,no
587738195042697442,123.69197082519533,55.34614562988281,149,0.7429999709129333,0.9760000109672546,0.0209999997168779,0.0090657862585747,0.9349297789743702,0.9999911588985354,3.58708370339781e-30,108739,features,no,spiral
587738195042893912,124.19621276855467,55.65938568115234,135,0.953000009059906,0.0230000000447034,0.0219999998807907,0.0,1.0,0.0,1.0,108741,smooth,no,no
587738195042893939,123.86246490478516,55.65682601928711,110,0.0260000005364418,0.9649999737739564,0.0759999975562095,0.0,1.0,0.9353464567890196,0.0260547874005905,108742,features,no,spiral
587738195042959396,124.0226821899414,55.80653381347656,139,0.875,0.090999998152256,0.0340000018477439,0.0,1.0,0.0,1.0,108743,smooth,no,no
587738195043025088,124.3223114013672,55.8825569152832,257,0.0010000000474974,0.9760000109672546,0.0,0.0,1.0,0.9998730758639676,2.852038954751289e-07,108746,features,no,spiral
587738195043090664,124.4935073852539,56.12065124511719,148,0.9290000200271606,0.1089999973773956,0.0120000001043081,0.0,1.0,0.9960075625183832,1.6751246736537593e-08,108750,smooth,no,spiral
587738195043090671,124.60560607910156,56.08130645751953,275,0.0799999982118606,0.8930000066757202,0.0270000007003545,0.0890000015497207,0.9110000133514404,0.949999988079071,0.050000000745058,108751,features,no,spiral
587738195043221748,124.73194885253906,56.3548469543457,262,0.0,0.8920000195503235,0.0590000003576278,0.0068799340421013,0.9753469697153148,0.9763757669617348,0.0313240657536628,108756,features,no,spiral
587738195043287106,125.01832580566406,56.38907623291016,150,0.8600000143051147,0.1059999987483024,0.0240000002086162,0.0,1.0,0.0,1.0,108757,smooth,no,no
587738195043287228,125.01576232910156,56.42693710327149,308,0.0,1.0,0.0,0.0,1.0,1.0,0.0,108758,features,no,spiral
587738195043352609,125.19066619873048,56.49095153808594,129,0.8050000071525574,0.1340000033378601,0.0599999986588954,0.0,1.0,0.2000000029802322,0.800000011920929,108759,smooth,no,no
587738195043352717,125.00379943847656,56.497344970703125,171,0.0010000000474974,0.975000023841858,0.0,0.9417079889995852,0.1287425449685827,1.0,0.0,108761,features,yes,spiral
587725576962179416,261.6325988769531,59.81206893920898,167,0.9330000281333924,0.0949999988079071,0.0,0.0,1.0,0.0,1.0,10877,smooth,no,no
587738195044139151,127.12464904785156,57.98663330078125,151,0.8140000104904175,0.1110000014305114,0.0240000002086162,0.0,1.0,0.0,1.0,108778,smooth,no,no
587738195044204748,127.21942138671876,58.203914642333984,316,0.0,1.0,0.0,0.0,1.0,1.0,0.0,108779,features,no,spiral
587725576962244916,261.7195739746094,59.72710418701172,359,0.1199999973177909,0.8600000143051147,0.0199999995529651,0.0230000000447034,0.9769999980926514,0.8330000042915344,0.1669999957084655,10878,features,no,spiral
587738195044335714,127.59563446044922,58.41092300415039,152,0.0,0.9409999847412108,0.0529999993741512,0.8508525098482862,0.3466573651209602,0.0,1.0,108780,features,yes,no
587738195044335782,127.4150848388672,58.369476318359375,178,0.0680000036954879,0.8930000066757202,0.0149999996647238,0.0,1.0,0.0,1.0,108781,features,no,no
587738195044335856,127.6497039794922,58.40690612792969,122,0.8230000138282776,0.1140000000596046,0.0260000005364418,0.0,1.0,0.0,1.0,108782,smooth,no,no
587738195045253163,129.84793090820312,60.04020309448242,137,0.9430000185966492,0.1490000039339065,0.0,0.0,1.0,0.998274826591658,0.0002090017359321,108783,smooth,no,spiral
587738195045384241,130.463623046875,60.2334213256836,159,0.9490000009536744,0.0810000002384185,0.0,0.0,1.0,0.0,1.0,108787,smooth,no,no
587738195045384314,130.2442169189453,60.23961639404297,289,0.0,0.9990000128746032,0.0010000000474974,0.0,1.0,1.0,0.0,108788,features,no,spiral
587738195045384318,130.3094482421875,60.22018051147461,177,0.0309999994933605,0.9430000185966492,0.0,0.0,1.0,0.8970748736506864,0.0277894730031107,108789,features,no,spiral
587725576962310209,261.8412170410156,59.64380645751953,221,0.090999998152256,0.9089999794960022,0.0,0.06700000166893,0.9330000281333924,0.1070000007748603,0.8930000066757202,10879,features,no,no
587738195045384351,130.35670471191406,60.28371810913086,235,0.050000000745058,0.9729999899864196,0.0179999992251396,0.0205146935766435,0.925863893377772,0.9994045294137474,1.4192887966086766e-05,108791,features,no,spiral
587738195045449854,130.37281799316406,60.379356384277344,136,0.0,0.9980000257492064,0.0010000000474974,0.9605814185667286,0.1689541671516045,0.0,1.0,108792,features,yes,no
587738195045449910,130.6623992919922,60.379920959472656,147,0.032999999821186,0.9549999833106996,0.0,0.0058834389204845,0.9443148044103274,0.9948515470712748,1.0399789916235817e-07,108793,features,no,spiral
587738195045777614,131.49021911621094,60.93178939819336,127,0.8370000123977661,0.0460000000894069,0.1169999986886978,0.0,1.0,0.0,1.0,108796,smooth,no,no
587738195045777668,131.59530639648438,60.99686050415039,231,0.0,0.9990000128746032,0.0109999999403953,0.0001952679112293,0.9841627872686792,0.9496511162039682,0.005207875801762,108797,features,no,spiral
587738195045908569,131.8866729736328,61.312137603759766,162,0.0309999994933605,0.8920000195503235,0.0710000023245811,0.0,1.0,0.8257241661083171,0.0190297892398859,108798,features,no,spiral
587738195046170771,132.63653564453125,61.63527297973633,264,0.0219999998807907,0.9710000157356262,0.0,0.022099992561088,0.9192186204989692,0.9999597851331604,7.897717118682177e-18,108799,features,no,spiral
587722983361937655,205.73684692382807,0.0564404502511024,135,0.8220000267028809,0.1500000059604644,0.0219999998807907,0.0043271067965236,0.9777686709846364,0.9931398419887862,9.981577373732036e-06,1088,smooth,no,spiral
587738195046367385,133.48194885253906,61.92596435546875,246,0.1669999957084655,0.8330000042915344,0.0,0.06700000166893,0.9330000281333924,0.8209999799728394,0.1790000051259994,108802,features,no,spiral
587738195046563934,134.035400390625,62.343994140625,113,0.8379999995231628,0.0540000014007091,0.1080000028014183,0.0,1.0,0.0,1.0,108806,smooth,no,no
587738195046760466,134.82142639160156,62.555850982666016,78,0.0270000007003545,0.953000009059906,0.0469999983906745,0.0499257069749148,0.8904196478024444,0.0,1.0,108808,features,no,no
587738195046826100,134.7306671142578,62.74819564819336,288,0.0070000002160668,0.984000027179718,0.0089999996125698,0.1169999986886978,0.8830000162124634,0.9700000286102296,0.0299999993294477,108810,features,no,spiral
587738195047612551,137.63978576660156,64.05257415771484,187,0.8820000290870667,0.090999998152256,0.003000000026077,0.0227683815794557,0.9027747397909056,0.0,1.0,108813,smooth,no,no
587738195047612576,137.7176971435547,64.05835723876953,167,0.5879999995231628,0.9010000228881836,0.1840000003576278,0.0,1.0,0.0,1.0,108815,features,no,no
587738195047940218,139.11026000976562,64.60252380371094,136,0.6110000014305115,0.8510000109672546,0.0,0.0,1.0,0.0,1.0,108818,features,no,no
587725576962441459,262.1176147460937,59.29436111450195,144,0.765999972820282,0.8140000104904175,0.0010000000474974,0.0,1.0,0.9992353694256751,6.38983891582363e-14,10882,features,no,spiral
587738195048398937,140.57667541503906,65.31873321533203,242,0.0,1.0,0.0,0.0,1.0,1.0,0.0,108821,features,no,spiral
587738195048595604,141.70716857910156,65.56513214111328,258,0.0590000003576278,0.9070000052452089,0.0230000000447034,0.0239511906853836,0.9523228290521476,0.8090767181189568,0.0713624413487458,108825,features,no,spiral
587738195048661123,141.74105834960938,65.6903305053711,134,0.8529999852180481,0.1059999987483024,0.0280000008642673,0.0,1.0,0.955216460317012,0.0188694629771358,108826,smooth,no,spiral
587738195048857748,142.89320373535156,65.93462371826172,142,0.8349999785423279,0.1280000060796737,0.0509999990463256,0.0,1.0,0.9893116764669032,2.875355088472205e-05,108827,smooth,no,spiral
587725576962506969,262.2120056152344,59.23865509033203,161,0.8889999985694885,0.0949999988079071,0.0,0.0,1.0,0.0,1.0,10883,smooth,no,no
587738195049119923,143.82728576660156,66.38883972167969,171,0.0930000022053718,0.9399999976158142,0.050000000745058,0.0,1.0,0.9094904435536908,0.1070061686075915,108832,features,no,spiral
587738195049250925,144.5620574951172,66.5311279296875,117,0.8230000138282776,0.0630000010132789,0.0260000005364418,0.0,1.0,0.0,1.0,108835,smooth,no,no
587738195049250978,144.27838134765625,66.60111236572266,215,0.0270000007003545,0.9580000042915344,0.0460000000894069,0.0,1.0,0.9967228640921268,8.66462494284043e-10,108836,features,no,spiral
587738195049316527,144.678466796875,66.70477294921875,129,0.1330000013113021,0.8759999871253967,0.0,0.1589503838850105,0.8419949770035087,0.0,1.0,108840,features,no,no
587738195049316559,144.9309539794922,66.63685607910156,277,0.0689999982714653,0.9670000076293944,0.0,0.0043524395341349,0.9536508700272468,0.9998078227245109,2.403292565233116e-06,108842,features,no,spiral
587738195049382066,144.85792541503906,66.68795776367188,209,0.032999999821186,0.9459999799728394,0.0430000014603138,0.0,1.0,0.9906288422059548,3.7301710211648406e-08,108846,features,no,spiral
587738195049382106,145.1393585205078,66.61653900146484,196,0.0649999976158142,0.9169999957084656,0.0299999993294477,0.0,1.0,0.9658052867579376,1.386276553601779e-05,108849,features,no,spiral
587725576962637932,262.2041015625,58.85089111328125,179,0.8679999709129333,0.1319999992847442,0.0,0.1430000066757202,0.8569999933242798,0.0,1.0,10885,smooth,no,no
587738195049382114,145.06536865234375,66.65763092041016,149,0.8330000042915344,0.395000010728836,0.0010000000474974,0.0,1.0,0.9400603949406418,0.0846024893836129,108850,smooth,no,spiral
587738195049382124,145.0795440673828,66.67766571044922,123,0.8330000042915344,0.1439999938011169,0.003000000026077,0.0,1.0,0.982998915633555,3.76381846137864e-06,108851,smooth,no,spiral
587738195049447607,145.3181610107422,66.68544006347656,158,0.8289999961853027,0.0799999982118606,0.0299999993294477,0.0,1.0,1.0,0.0,108854,smooth,no,spiral
587738195049447624,145.38645935058594,66.7105712890625,91,0.930999994277954,0.0,0.0340000018477439,0.0,1.0,0.0,1.0,108856,smooth,no,no
587738195049447651,145.34979248046875,66.79501342773438,150,0.1140000000596046,0.8790000081062317,0.0,0.8924720271818595,0.3220752922492824,0.0,1.0,108857,features,yes,no
587738195049447679,145.2997589111328,66.91226959228516,282,0.1049999967217445,0.8460000157356262,0.0,0.0155924912687766,0.975709213331956,0.9617521679506922,0.0372586930830477,108858,features,no,spiral
587738195049513141,145.7060089111328,66.96153259277344,133,0.8159999847412109,0.1539999991655349,0.0280000008642673,0.2433094834818729,0.8059834531604021,0.0,1.0,108860,smooth,no,no
587738195049578686,146.06175231933594,66.99813079833984,125,0.9179999828338624,0.0710000023245811,0.0,0.0,1.0,0.0,1.0,108862,smooth,no,no
587738195049906309,147.40576171875,67.44178009033203,129,0.9319999814033508,0.0729999989271164,0.0120000001043081,0.0,1.0,0.0,1.0,108865,smooth,no,no
587738195049971877,147.90475463867188,67.49384307861328,136,0.0579999983310699,0.9419999718666076,0.1749999970197677,0.0784402749592746,0.8604896211363289,0.0,1.0,108866,features,no,no
587738195050365020,149.5186309814453,68.03759765625,154,0.875,0.1389999985694885,0.0209999997168779,0.0,1.0,0.8041843862138637,0.2315072875397869,108870,smooth,no,spiral
587738195050430599,149.9748077392578,68.10115814208984,260,0.0879999995231628,0.878000020980835,0.0260000005364418,0.0139352303357991,0.979555713842032,0.8624502876938496,0.1355747761812239,108873,features,no,spiral
587738195050758335,151.68003845214844,68.54180908203125,165,0.0240000002086162,0.9990000128746032,0.0750000029802322,0.0,1.0,0.0,1.0,108875,features,no,no
587738195050954892,152.84153747558594,68.70037078857422,134,0.8889999985694885,0.0439999997615814,0.0,0.0,1.0,0.0,1.0,108876,smooth,no,no
587725576962769147,262.2073974609375,58.52363586425781,331,0.0930000022053718,0.9070000052452089,0.0,0.0239413396776902,0.9744467143174974,1.0,0.0,10888,features,no,spiral
587738195572818460,111.98069763183594,41.95882797241211,172,0.0570000000298023,0.9139999747276306,0.025000000372529,0.0520671665455817,0.9264024101916176,0.9284576621286404,0.0644203154580195,108884,features,no,spiral
587738195572883891,112.03911590576172,41.95754623413086,242,0.1400000005960464,0.8460000157356262,0.0010000000474974,0.0,1.0,0.9713965311793564,0.0008194634558151,108887,features,no,spiral
587738195572949408,112.1656265258789,42.12838363647461,187,0.0270000007003545,0.9710000157356262,0.0489999987185001,0.0282552933905865,0.8657763047882729,0.9090808002155726,0.005707644095664,108893,features,no,spiral
587738195573080461,112.29132080078124,42.41768646240234,230,0.0590000003576278,0.9139999747276306,0.0320000015199184,0.0,1.0,0.9789790481996395,0.0004663792632596,108894,features,no,spiral
587738195573080501,112.35095977783205,42.4293098449707,299,0.0,1.0,0.0289999991655349,0.0,1.0,0.9999752791952308,6.674069471067747e-18,108895,features,no,spiral
587738195573146025,112.36344146728516,42.5510139465332,172,0.0219999998807907,0.9739999771118164,0.0,0.0472596967153491,0.9021863472391428,0.9864152102085711,0.0001434322494675,108896,features,no,spiral
587738195573211262,112.38744354248048,42.69602584838867,282,0.0,1.0,0.0,0.003005645644004,0.9709137255428786,0.9979664218803764,4.91013693801825e-06,108899,features,no,spiral
587738195573277094,112.50772094726562,42.89703369140625,143,0.0270000007003545,0.9729999899864196,0.0,0.0,1.0,0.9976370419500584,2.1039053522549608e-08,108900,features,no,spiral
587738195573604699,112.9066390991211,43.49800109863281,204,0.0,1.0,0.0260000005364418,0.0001370986255292,0.9834585066684632,0.9989258162603364,3.2728733035566643e-14,108904,features,no,spiral
587738195573604827,112.97311401367188,43.56395721435547,150,0.0419999994337558,0.9559999704360962,0.0,0.0578683497791633,0.8897854195305612,0.9178232457954176,0.0112333823144832,108905,features,no,spiral
587738195573670166,112.8682098388672,43.66172790527344,139,0.8370000123977661,0.1190000027418136,0.0,0.0,1.0,0.0,1.0,108907,smooth,no,no
587725576962834686,262.4696350097656,58.480247497558594,167,0.0219999998807907,0.9739999771118164,0.0,6.543150984842778e-06,0.986035232982458,0.995020644541788,1.4872839514602798e-05,10891,features,no,spiral
587738195574063462,113.55094909667967,44.44238662719727,184,0.0010000000474974,0.9850000143051147,0.0,0.0,1.0,0.9879552290310571,0.0029651793381302,108915,features,no,spiral
587738195574522104,114.14573669433594,45.37333679199219,129,0.2029999941587448,0.8460000157356262,0.0350000001490116,0.0,1.0,0.996897343142048,7.038613523225635e-06,108918,features,no,spiral
587738195574915264,114.7515869140625,46.16623306274414,151,0.9120000004768372,0.0949999988079071,0.0010000000474974,0.0,1.0,0.0,1.0,108922,smooth,no,no
587738195574915273,114.72797393798828,46.17943954467773,258,0.0010000000474974,0.9760000109672546,0.0,0.0,1.0,0.999626829666302,1.5643157037131673e-07,108923,features,no,spiral
587738195574980892,114.86693572998048,46.28837585449219,151,0.032999999821186,0.9169999957084656,0.0149999996647238,0.0359067858103766,0.9238894648328986,0.8512670317738754,0.0039363088794076,108924,features,no,spiral
587738195574980958,114.7772979736328,46.3864860534668,161,0.8080000281333923,0.1500000059604644,0.0219999998807907,0.053917598909585,0.91597187037806,0.0,1.0,108925,smooth,no,no
587738195575898301,116.36334991455078,48.26072311401367,228,0.0010000000474974,0.9919999837875366,0.050000000745058,0.0,1.0,0.9996091431335794,2.035683440040084e-07,108929,features,no,spiral
587738195576029455,116.2578125,48.516693115234375,387,0.0,1.0,0.0,9.688094510126809e-06,0.992231540813342,1.0,0.0,108931,features,no,spiral
587738195576160387,116.5229721069336,48.847957611083984,148,0.9089999794960022,0.1389999985694885,0.0,0.0,1.0,0.0,1.0,108934,smooth,no,no
587738195576488236,117.31935119628906,49.44031524658203,143,0.9049999713897704,0.1490000039339065,0.0,0.0,1.0,0.0,1.0,108935,smooth,no,no
587738195576553608,117.39810943603516,49.5401496887207,148,0.8050000071525574,0.1129999980330467,0.0710000023245811,0.0,1.0,0.0,1.0,108936,smooth,no,no
587738195576619298,117.42692565917967,49.740516662597656,292,0.0,1.0,0.0010000000474974,2.556257214296748e-05,0.9890210315954732,1.0,0.0,108940,features,no,spiral
587738195576750256,117.53565216064452,50.04531097412109,390,0.0,1.0,0.0,0.0480000004172325,0.9520000219345092,0.977999985218048,0.0219999998807907,108941,features,no,spiral
587738195576750423,117.58458709716795,50.02699661254883,287,0.0,1.0,0.0270000007003545,1.7937861947814916e-05,0.9889948008687406,0.9998698396972032,8.361987897226424e-07,108943,features,no,spiral
587738195576815953,117.75300598144533,50.10359954833984,154,0.8600000143051147,0.0930000022053718,0.0070000002160668,0.1858619917513998,0.8356210091006431,0.0,1.0,108947,smooth,no,no
587738195576816007,117.61490631103516,50.19942474365234,398,0.0,1.0,0.0010000000474974,0.0,1.0,1.0,0.0,108948,features,no,spiral
587738195576881279,117.79342651367188,50.26438522338867,253,0.0509999990463256,0.9409999847412108,0.0289999991655349,0.0,1.0,0.0,1.0,108955,features,no,no
587738195576946895,117.90713500976562,50.40726089477539,243,0.0309999994933605,0.9380000233650208,0.0309999994933605,0.0,1.0,0.9330000281333924,0.06700000166893,108959,features,no,spiral
587738195576946930,118.03727722167967,50.37364959716797,339,0.0240000002086162,0.9760000109672546,0.0,0.0,1.0,0.9760000109672546,0.0240000002086162,108960,features,no,spiral
587738195577274678,118.5971221923828,51.0659065246582,141,0.871999979019165,0.0970000028610229,0.0,0.1274821644204906,0.8504172318036439,0.0,1.0,108965,smooth,no,no
587725576963424471,262.9405212402344,57.12549591064453,185,0.0240000002086162,0.9919999837875366,0.0,0.053752585393329,0.8331054533389034,0.9992019555590198,2.1871406283110867e-07,10897,features,no,spiral
587738195577471047,119.00456237792967,51.37320327758789,241,0.0179999992251396,0.975000023841858,0.0489999987185001,0.0,1.0,0.9998610995064448,6.15942293284329e-09,108975,features,no,spiral
587738195577536739,118.9336929321289,51.56027603149414,133,0.8799999952316284,0.050000000745058,0.0439999997615814,0.0,1.0,0.0,1.0,108977,smooth,no,no
587738195577733300,119.3865966796875,51.86124801635742,136,0.1140000000596046,0.8840000033378601,0.0209999997168779,0.003533579592835,0.9621019889903136,1.0,0.0,108978,features,no,spiral
587738195577733379,119.30992126464844,51.99475860595703,151,0.8330000042915344,0.2860000133514404,0.0,0.2261735726974067,0.8080151223468763,0.0,1.0,108979,smooth,no,no
587725576963555379,263.20538330078125,56.90128707885742,376,0.0610000006854534,0.9380000233650208,0.0010000000474974,0.0430000014603138,0.9570000171661376,0.9769999980926514,0.0230000000447034,10898,features,no,spiral
587738195577733411,119.3322525024414,52.00682067871094,191,0.8040000200271606,0.1829999983310699,0.0,0.0,1.0,0.0,1.0,108980,smooth,no,no
587738195577798956,119.50528717041016,52.02814865112305,170,0.1080000028014183,0.8949999809265137,0.0010000000474974,0.0,1.0,0.9333764240102668,0.0017798636214813,108981,features,no,spiral
587738195577929984,119.75589752197266,52.30629348754883,190,0.0549999997019767,0.9580000042915344,0.0010000000474974,0.0108634060474786,0.9689068622236656,0.971721787220365,0.0222295141199676,108983,features,no,spiral
587738195577929986,119.72364807128906,52.32521057128906,146,0.8809999823570251,0.248999997973442,0.0,0.0,1.0,0.0,1.0,108984,smooth,no,no
587738195578519787,120.69222259521484,53.51417541503906,156,0.0130000002682209,1.0,0.0230000000447034,0.9480527528220402,0.1629960151634908,1.0,0.0,108986,features,yes,spiral
587738195578781858,121.19189453125,54.01560592651367,200,0.0010000000474974,0.9760000109672546,0.0049999998882412,0.0,1.0,0.9911914910897596,0.0078009430331328,108989,features,no,spiral
587738195578978565,121.69764709472656,54.44262313842773,170,0.0240000002086162,0.9490000009536744,0.0320000015199184,0.0684965308236731,0.8785209313900075,0.9930980688380864,1.379029934726634e-08,108992,features,no,spiral
587738195579044157,121.8720703125,54.51396942138672,318,0.0,1.0,0.0,0.0101487992463382,0.976169772745756,1.0,0.0,108993,features,no,spiral
587738195579109560,121.81114959716795,54.63213348388672,260,0.1430000066757202,0.8669999837875366,0.0,0.0625686984188196,0.9158028882828024,0.879815767501665,0.0949529477471537,108994,features,no,spiral
587738195579109635,122.00139617919922,54.68998718261719,124,0.875,0.1059999987483024,0.0179999992251396,0.0,1.0,0.0,1.0,108995,smooth,no,no
587738195579240664,122.38372039794922,54.8707389831543,156,0.8330000042915344,0.2919999957084656,0.003000000026077,0.0578804444081257,0.9114094704046004,0.0,1.0,108996,smooth,no,no
587738195579240689,122.3588409423828,54.9017219543457,132,0.9049999713897704,0.0710000023245811,0.0219999998807907,0.0,1.0,0.0,1.0,108997,smooth,no,no
587725576963555611,263.150146484375,56.84527587890625,327,0.0,1.0,0.0,0.025000000372529,0.975000023841858,1.0,0.0,10900,features,no,spiral
587738195579765014,123.43421173095705,55.94109725952149,129,0.8040000200271606,0.1679999977350235,0.0010000000474974,0.8000000105183261,0.2000403691426834,0.0,1.0,109001,smooth,yes,no
587738195579830471,123.6410903930664,56.01706314086914,118,0.8410000205039978,0.1459999978542328,0.0,0.0,1.0,0.9426566773472866,0.0050920745327927,109002,smooth,no,spiral
587738195579896066,123.7675323486328,56.085052490234375,293,0.0,1.0,0.0,0.0,1.0,1.0,0.0,109005,features,no,spiral
587738195580027060,124.04002380371094,56.43307113647461,270,0.0,1.0,0.0,9.159614986568076e-06,0.9879467535858232,0.9992889551059168,0.000633833328994,109006,features,no,spiral
587725576963555683,263.3227844238281,56.80602264404297,133,0.925000011920929,0.1019999980926513,0.0010000000474974,0.0,1.0,0.9322660236584224,0.042752839767436,10901,smooth,no,spiral
587738195580092816,124.11671447753906,56.63173294067383,130,0.9110000133514404,0.0790000036358833,0.0230000000447034,0.0,1.0,0.0,1.0,109010,smooth,no,no
587738195580158078,124.3138198852539,56.579498291015625,168,0.0829999968409538,0.9319999814033508,0.0,0.0142815484752906,0.958059760840191,0.8153424520385179,0.0131682750557835,109011,features,no,spiral
